"Name","Age_group","1st doses 07 Dec to 13 Dec 2020","1st doses 14 Dec to 20 Dec 2020","1st doses 21 Dec to 27 Dec 2020","1st doses 28 Dec to 03 Jan 2021","1st doses 04 Jan to 10 Jan 2021","1st doses 11 Jan to 17 Jan 2021","1st doses 18 Jan to 24 Jan 2021","1st doses 25 Jan to 31 Jan 2021","1st doses 01 Feb to 07 Feb 2021","1st doses 08 Feb to 14 Feb 2021","1st doses 15 Feb to 21 Feb 2021","1st doses 22 Feb to 28 Feb 2021","1st doses 01 Mar to 07 Mar 2021","1st doses 08 Mar to 14 Mar 2021","1st doses 15 Mar to 21 Mar 2021","1st doses 22 Mar to 28 Mar 2021","1st doses 29 Mar to 04 Apr 2021","1st doses 05 Apr to 11 Apr 2021","1st doses 12 Apr to 18 Apr 2021","1st doses 19 Apr to 25 Apr 2021","1st doses 26 Apr to 02 May 2021","1st doses 03 May to 09 May 2021","1st doses 10 May to 16 May 2021","1st doses 17 May to 23 May 2021","1st doses 24 May to 30 May 2021","1st doses 31 May to 06 Jun 2021","1st doses 07 Jun to 13 Jun 2021","1st doses 14 Jun to 20 Jun 2021","1st doses 21 Jun to 27 Jun 2021","1st doses 28 Jun to 04 Jul 2021","1st doses 05 Jul to 11 Jul 2021","1st doses 12 Jul to 18 Jul 2021","1st doses 19 Jul to 25 Jul 2021","1st doses 26 Jul to 01 Aug 2021","1st doses 02 Aug to 08 Aug 2021","1st doses 09 Aug to 15 Aug 2021","1st doses 16 Aug to 22 Aug 2021","1st doses 23 Aug to 29 Aug 2021","1st doses 30 Aug to 05 Sep 2021","1st doses 06 Sep to 12 Sep 2021","1st doses 13 Sep to 19 Sep 2021","1st doses 20 Sep to 26 Sep 2021","1st doses 27 Sep to 03 Oct 2021","1st doses 04 Oct to 10 Oct 2021","1st doses 11 Oct to 17 Oct 2021","1st doses 18 Oct to 24 Oct 2021","1st doses 25 Oct to 31 Oct 2021","1st doses 01 Nov to 07 Nov 2021","1st doses 08 Nov to 14 Nov 2021","Dose","2nd doses 07 Dec to 13 Dec 2020","2nd doses 14 Dec to 20 Dec 2020","2nd doses 21 Dec to 27 Dec 2020","2nd doses 28 Dec to 03 Jan 2021","2nd doses 04 Jan to 10 Jan 2021","2nd doses 11 Jan to 17 Jan 2021","2nd doses 18 Jan to 24 Jan 2021","2nd doses 25 Jan to 31 Jan 2021","2nd doses 01 Feb to 07 Feb 2021","2nd doses 08 Feb to 14 Feb 2021","2nd doses 15 Feb to 21 Feb 2021","2nd doses 22 Feb to 28 Feb 2021","2nd doses 01 Mar to 07 Mar 2021","2nd doses 08 Mar to 14 Mar 2021","2nd doses 15 Mar to 21 Mar 2021","2nd doses 22 Mar to 28 Mar 2021","2nd doses 29 Mar to 04 Apr 2021","2nd doses 05 Apr to 11 Apr 2021","2nd doses 12 Apr to 18 Apr 2021","2nd doses 19 Apr to 25 Apr 2021","2nd doses 26 Apr to 02 May 2021","2nd doses 03 May to 09 May 2021","2nd doses 10 May to 16 May 2021","2nd doses 17 May to 23 May 2021","2nd doses 24 May to 30 May 2021","2nd doses 31 May to 06 Jun 2021","2nd doses 07 Jun to 13 Jun 2021","2nd doses 14 Jun to 20 Jun 2021","2nd doses 21 Jun to 27 Jun 2021","2nd doses 28 Jun to 04 Jul 2021","2nd doses 05 Jul to 11 Jul 2021","2nd doses 12 Jul to 18 Jul 2021","2nd doses 19 Jul to 25 Jul 2021","2nd doses 26 Jul to 01 Aug 2021","2nd doses 02 Aug to 08 Aug 2021","2nd doses 09 Aug to 15 Aug 2021","2nd doses 16 Aug to 22 Aug 2021","2nd doses 23 Aug to 29 Aug 2021","2nd doses 30 Aug to 05 Sep 2021","2nd doses 06 Sep to 12 Sep 2021","2nd doses 13 Sep to 19 Sep 2021","2nd doses 20 Sep to 26 Sep 2021","2nd doses 27 Sep to 03 Oct 2021","2nd doses 04 Oct to 10 Oct 2021","2nd doses 11 Oct to 17 Oct 2021","2nd doses 18 Oct to 24 Oct 2021","2nd doses 25 Oct to 31 Oct 2021","2nd doses 01 Nov to 07 Nov 2021","2nd doses 08 Nov to 14 Nov 2021"
"South East","65-69 years",0.000702251581107974,0.00240265897037832,0.00233389249507695,0.0032716171582775,0.00890004897006575,0.0116486241495358,0.0205528407847714,0.0304885545495275,0.0738010148264688,0.288812944768017,0.247548891922023,0.125951009095929,0.0529501859820582,0.0252227096075101,0.0173270679433614,0.00751013263594403,0.00328203632120195,0.00165664690498765,0.00115027558685935,0.00106900611604864,0.00100023964074726,0.000898131844087646,0.00108984444189754,0.00112526959584067,0.00131073069589589,0.000685580920428853,0.000560550965335445,0.000508455150713192,0.000583473123769236,0.000512622815882972,0.000527209643977203,0.000450107838336268,0.000377173697865114,0.000310491055148629,0.000287568896714838,0.000218802421413464,0.000214634756243683,0.000233389249507695,0.000145868280942309,0.000129197620263188,0.000125029955093408,0.000122946122508518,0.000193796430394782,0.000195880262979672,0.000189628765225002,0.000281317398960168,0.000245892245017035,0.000264646738281046,0.000308407222563739,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South East","65-69 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000197964095564562,0.00164831157464809,0.000400095856298905,0.0000812694708107151,0.000204215593319233,0.000216718588828574,0.000508455150713192,0.000400095856298905,0.00113568875876512,0.00213801223209727,0.00374673098763245,0.00615980912093522,0.0174375110703606,0.0179834752076018,0.0274461589755879,0.053352365670942,0.106998551736354,0.193229627931692,0.219300457401252,0.137535034435333,0.0646779957698198,0.0313158360857289,0.0140617022828386,0.00847286329016327,0.00513456348916928,0.00256311407941486,0.00179626368817529,0.00125446721610386,0.00128989237004699,0.00100023964074726,0.000871042020484074,0.000710586911447534,0.00064598810131594,0.000525125811392313,0.000579305458599456,0.000435521010242037,0.000373006032695333,0.000385509028204674,0.000373006032695333,0.000381341363034894,0.000329245548412641,0.000348000041676652,0.000339664711337091,0.000395928191129125,0.000402179688883795,0.000466778499015389
"South East","60-64 years",0.00133380695669132,0.00430788304289077,0.00418077089166562,0.00602999150263975,0.0143497429896778,0.0193280120356053,0.0233242091186426,0.0246510510259518,0.0334043768370318,0.0469757755582487,0.10334566147074,0.15122863471102,0.177896067533119,0.151044060902392,0.0969273684650424,0.0300158803125914,0.00913640352710101,0.00280343237633555,0.00163852786716258,0.00145917784557092,0.00114226809868082,0.00110918411411537,0.00158628999679608,0.00227234736094279,0.00526209480825219,0.00193280120356053,0.000888043796230515,0.000844512237591765,0.000849736024628415,0.000731330185131013,0.000717400086366612,0.000616406870324711,0.00056242773761266,0.000410937913549807,0.000356958780837756,0.000402231601822057,0.000339546157382256,0.000320392271581206,0.000255965564795854,0.000203727694429353,0.000275119450596905,0.000201986432083803,0.000196762645047153,0.000212434006157104,0.000228105367267054,0.000278601975288005,0.000261189351832504,0.000249000515413654,0.000238552941340354,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South East","60-64 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000355217518492206,0.00291139064175965,0.000874113697466115,0.000149748561717303,0.000344769944418906,0.000356958780837756,0.000792274367225264,0.000612924345633611,0.00209996238873334,0.00358003538245086,0.00665336342234666,0.00985902740050427,0.0194359703010294,0.0189675707300765,0.023198838229763,0.0276477635226434,0.0408778748241325,0.0563977461100199,0.0890411913020463,0.130577263292797,0.161418501957179,0.158467062281472,0.0799465780712385,0.0350045969325923,0.0142696449217825,0.00527254238232549,0.00298800618496385,0.00204946578071239,0.00208080850293229,0.00145221279618873,0.00136863220360232,0.00118754091966512,0.00107784139189547,0.000813169515371864,0.000752225333277613,0.00057287531168596,0.00057287531168596,0.00059899424686921,0.00057984036106816,0.000527602490701659,0.000478847145026258,0.000511931129591709,0.000468399570952958,0.000478847145026258,0.000517154916628359,0.000536308802429409
"South East","55-59 years",0.00147234422230042,0.0048984892275935,0.00446709237045947,0.00654604241234767,0.0159970199752941,0.0212606505700181,0.0239638745621616,0.0231084425690051,0.0274150494192338,0.0272957895372275,0.0571829049057037,0.07989528687891,0.0527629275503579,0.113617858946479,0.287461958306156,0.101188329021819,0.0268364181398698,0.00481014857425547,0.00262224505991705,0.00223207384100744,0.0017668130667605,0.001416395141853,0.00208042238611049,0.00289610108526493,0.00452893082779609,0.0017520896245375,0.00134277793073798,0.00130449698095817,0.00128682885029057,0.00109247941294691,0.00110131347828071,0.000951134367606071,0.000747950864928613,0.000615439884921576,0.000584520656253267,0.000513848133582847,0.000459371397357731,0.000437286234023225,0.000329805105795294,0.000347473236462899,0.000388698874687311,0.000307719942460788,0.000272383681125578,0.000318026352016891,0.000312136975127689,0.000288579467570882,0.000313609319349989,0.000298885877126985,0.000284162434903981,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South East","55-59 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000410784038021817,0.00322148915839332,0.00101738985760959,0.00021201756801126,0.00038428184202041,0.00038575418624271,0.000931993892716166,0.000646359113589884,0.00241464452457269,0.0038634312393163,0.00705841820170821,0.0108541216067987,0.0202771246295214,0.0187620824247743,0.0223472406060758,0.0234073284461321,0.0282130599877207,0.0352979803854303,0.0555603815727286,0.0779061498345821,0.105592110590719,0.128448782297711,0.165576886551461,0.1054389867916,0.0373651516735401,0.0102327923449879,0.00481309326270007,0.00325093604283933,0.00304628019593957,0.00232924855967926,0.00196852422521566,0.00164019146364267,0.00154596143341544,0.00131333104629197,0.00116756896828423,0.000865738402712647,0.000964385465606775,0.000864266058490347,0.000864266058490347,0.000694946472925798,0.000633108015589181,0.000599244098476271,0.000585993000475567,0.000622801606033078,0.000578631279364065,0.000638997392478382
"South East","50-54 years",0.00147844712568243,0.00459111922053383,0.00430264173259579,0.00649651302836455,0.0151392985669881,0.0199179281546816,0.0220425648533453,0.0206131589006123,0.0229930981761011,0.0217584145277263,0.0403810787615661,0.0570132483286336,0.0447644941907846,0.0523947237467456,0.281281417001421,0.167687636576061,0.0357654389545576,0.00751195378590643,0.0113876488363539,0.0140935676732127,0.00646189572981198,0.0043459133557865,0.00455794430942095,0.00437331871714061,0.00363337396057955,0.00194866543102143,0.00180442668705241,0.00168182375467874,0.00190683619527041,0.00157364469670198,0.00160681960781486,0.00141065491601699,0.00099092017106715,0.00090437692468574,0.000758695793277032,0.000716866557526017,0.000664940609697171,0.00057839736331576,0.000463006368140546,0.000457236818381786,0.000448582493743644,0.000480315017416828,0.000369251184560685,0.000380790284078206,0.000359154472482854,0.000380790284078206,0.000376463121759136,0.000393771771035418,0.000350500147844713,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South East","50-54 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000447140106303954,0.00297853006296021,0.000934667060919234,0.000196164691797864,0.000367808797120995,0.000386559833836967,0.000797640254148667,0.00057839736331576,0.0023193590030218,0.00387281027556812,0.006708543981999,0.0102366236594812,0.0186601663072718,0.0173533632869125,0.0200491854116934,0.0197708046358332,0.0219661183190417,0.0281770386343476,0.0416777850698476,0.0621077607656193,0.112680749176036,0.13230875745534,0.1238361736346,0.11331395726206,0.0616447543974787,0.0187438247787738,0.011531887580323,0.00909425280724655,0.00708500710375814,0.00428533308331951,0.00363914351033831,0.00290785307841539,0.00218954413344969,0.00175538551410294,0.00170778672859317,0.00132988121939434,0.00136305613050722,0.00118564247542532,0.00114237085223462,0.000995247333386221,0.000878413950771317,0.000803409803907428,0.000780331604872385,0.000768792505354863,0.000718308944965707,0.000725520882164158
"South East","45-49 years",0.00146548716784703,0.00406893578515532,0.00412225392535765,0.00643016770840157,0.014502534135035,0.018673536074292,0.0200369570880374,0.0178539600906104,0.0187009568321103,0.0179407924903685,0.0274070474394344,0.0421517982685315,0.0354260957258655,0.0287704684531798,0.0553442295300234,0.0576277693061177,0.0284307557313192,0.0144903471315602,0.0886254126443208,0.147008776165877,0.0686966152121224,0.0386937360325515,0.0314348520878622,0.0207818876754357,0.0103300088203438,0.00504998956487827,0.00455641592414809,0.00393335537149795,0.00388765410846738,0.00300257298110862,0.00287156269375431,0.00246025132647916,0.00190421929294053,0.00155079619217076,0.00130553274724002,0.00124307435443158,0.00104503554796576,0.00101456803927871,0.000815005857378545,0.000802818853903726,0.00085613699410606,0.000726650082186105,0.000620013801781435,0.000627630678953197,0.000618490426347083,0.000554508658104281,0.0005347047774577,0.000429591872487383,0.000489003514427127,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South East","45-49 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.00047224638464925,0.00255622397884336,0.000872894123883937,0.0001888985538597,0.000348852974466704,0.000425021746184325,0.000833286362590774,0.000492050265295832,0.00222412813415453,0.00328896756276688,0.00667390777789796,0.00980139754462347,0.0172674605483847,0.0158187305103155,0.017640687529801,0.0162193782495502,0.0179590729955807,0.0200156298319565,0.0284246622295818,0.0410321173242825,0.0411372302292528,0.0455336917327939,0.0480564014520815,0.0605861643996301,0.0739964383482345,0.0834444127920882,0.0794501224032162,0.0671640995251639,0.0483001415215778,0.0226830602175075,0.0158522447698713,0.01125622108443,0.00677140380569651,0.00457317305392597,0.00400495401691251,0.00288070294636043,0.00270399139597555,0.00251052271581279,0.00216623986764914,0.00173055449342435,0.00144111316089739,0.00138779502069506,0.0013192431261492,0.00120346659313841,0.00110901731620856,0.00112882119685514
"South East","40-44 years",0.00109702584105314,0.00332526667538738,0.00333418558466423,0.00540337253689455,0.0126395809301828,0.0161774149433352,0.0173443055737237,0.0151205241940279,0.0150982269208358,0.0146403895779572,0.0214202471132464,0.0340925307107776,0.0288051039944822,0.0247811894257412,0.0370610410150908,0.035574556135615,0.0210486258933774,0.0129829589373417,0.0135626880403373,0.0264951064917768,0.0861284204017077,0.128201888430391,0.0968697601407998,0.0595099356649344,0.0238001094052871,0.00952390862280149,0.00856512587553959,0.00682445208167342,0.00619269600789621,0.00446986003258375,0.00446837354770427,0.00385445529248076,0.00278864563389661,0.00228918671439274,0.00192202494916222,0.00173918730898669,0.00151621457706532,0.00144337681797101,0.00117729602454484,0.00120702572213435,0.00121297166165226,0.00111040420496843,0.000912701715998145,0.000936485474069758,0.000844323411542258,0.000970674626297701,0.000805674804675887,0.000642161467933548,0.000667431710884637,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South East","40-44 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000321080733966774,0.0020706734371098,0.000758107288532661,0.000151621457706532,0.000279459157341452,0.000338918552520484,0.000679323589920443,0.000429594130168508,0.00196067355602859,0.00287188878714726,0.00550891296333734,0.00832282884018504,0.0146374166081983,0.0131613371228788,0.0147072813975336,0.0137589040444281,0.0147043084277747,0.015729982994613,0.0221203814914795,0.0320664518200521,0.0323221272193219,0.0307315883982828,0.0294428060077773,0.0356563128039862,0.0390469848140705,0.054500481621101,0.0905611183123045,0.0782931586019907,0.0697726272728354,0.0486110285286178,0.0340836118015008,0.0230003805401291,0.0128967428143321,0.00808796422922786,0.00653310104529617,0.00490540010227016,0.00434350881782831,0.00392432008181613,0.00318702358159613,0.0025314837497473,0.00217324089379363,0.00202459240584605,0.00183878179591157,0.00169459276260242,0.00144783627260944,0.00149243081899371
"South East","35-39 years",0.000974612221811299,0.00272224276836281,0.00261927034611787,0.00455254131587153,0.0107656942299186,0.014594527958463,0.0156953176554195,0.0129962799399569,0.012806288569336,0.0121986062465102,0.0172631090419939,0.0280578095880378,0.0230803257409301,0.021221020877296,0.0267684788362666,0.0233558857441208,0.0145176612207308,0.00678022639429736,0.00451628342071486,0.00464246089586007,0.00461345457973474,0.00606377038600155,0.0691699117482832,0.149048955410041,0.110560474543332,0.0443535579872517,0.0329091159600003,0.0206060869754389,0.0138316618443666,0.00967215611199339,0.00896295168272891,0.0071761626094082,0.00495282847840117,0.00406088425754708,0.00312107961508618,0.00296879645542817,0.00269323645223747,0.00234226002712091,0.00203479307619234,0.00187670865330926,0.00195067475942887,0.00172007454623244,0.00143001138497908,0.00139085285820988,0.00151848064916135,0.00149527559626109,0.00125597348822706,0.00113269664469438,0.00107033306502491,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South East","35-39 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000310367582541098,0.00164900907172537,0.000597530112181928,0.000107323369663744,0.000226249265777623,0.000226249265777623,0.000540967795737522,0.000358228004147903,0.00169396886171964,0.00243362992291571,0.00444521794620779,0.00699922408104365,0.0128512483593302,0.0116068773975533,0.0131224574151021,0.0116895453985105,0.0123523397219745,0.0128686521490054,0.0174356966229396,0.0251339729226039,0.0243885105981828,0.0217184791988456,0.0190063886411266,0.0213167417205096,0.0194095764352688,0.0156474572338127,0.01876418590148,0.034114328395008,0.0878354761749371,0.0895120412469815,0.0551801654810335,0.0466769639088912,0.0364710915801916,0.0241361556478923,0.0183377930544376,0.0139375348982241,0.0110340026540779,0.00830595862249005,0.00609712764954569,0.00449887963103966,0.00373746383274958,0.00340244088150195,0.00302680908767884,0.00256850929289853,0.00245683497581598,0.0022900486580953
"South East","30-34 years",0.000957426253666049,0.00270069182698269,0.0025882230803171,0.00454921661192226,0.0103586599493025,0.0141090600784974,0.0148790384210541,0.0123816554822746,0.0114256711356171,0.0112310136894651,0.0144291634343918,0.0223798386794439,0.0189827057673397,0.017758526717095,0.0230878150206337,0.0203294469133097,0.0122028590132165,0.00572437082387683,0.0040863644621831,0.00377491254833993,0.00298042178663814,0.00391045180714205,0.0172697202412022,0.0441295639961588,0.090648367905457,0.0962040356093355,0.0814691878891347,0.0477631696576624,0.0261677283908606,0.0162099185899303,0.0139547760285844,0.01061676130383,0.00765796812231986,0.00595940166626774,0.00458238047311853,0.00424209041910469,0.00378500589739966,0.00353988170594902,0.00306982002116719,0.00284920824886161,0.00258678117330857,0.00248008005467711,0.00201290218391235,0.00202587934698915,0.00214411572168888,0.00205183367314275,0.0018629438550249,0.00167261212989852,0.00149093184682333,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South East","30-34 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000288381401706641,0.00157456245331826,0.00052629605811462,0.0000922820485461252,0.000171586934015451,0.000168703119998385,0.000429688288542895,0.000289823308715174,0.00160916822152306,0.00243682284442112,0.0044771212614956,0.00688510596574606,0.0120846226385168,0.0111113354077569,0.0122288133393701,0.0108128606569905,0.0110421238713473,0.0117731707246736,0.0144003252942211,0.0196142610370772,0.0198810138336558,0.0177570848100864,0.0165559762719783,0.017088039958127,0.0155495251800221,0.0102447492956284,0.00971412751648821,0.0125546843232986,0.0271208289235011,0.0558090107652777,0.068306018808235,0.0679700544752468,0.0511732797328435,0.0372285970533188,0.0326390070451576,0.0240985918336155,0.0175739626200027,0.0128589267020991,0.00895568442999974,0.00651886158557862,0.00541868653806779,0.00472080354593772,0.00443242214423107,0.00374895822218633,0.00347932161159063,0.00313903155757679
"South East","25-29 years",0.000825944564262321,0.00215192906781692,0.00231168623691988,0.00392842878824187,0.0096061985781612,0.0134451633517054,0.0143190350666986,0.0119354581036824,0.0106286444604202,0.0107516574806294,0.01261442607237,0.0182394759964853,0.0152456266474958,0.0153207125169742,0.0199153287003754,0.0186883936416647,0.0113044172857257,0.00331655883057752,0.00254173656042815,0.00229251537662753,0.00268072529754773,0.00215512421119898,0.00849908139627766,0.0124339004712836,0.0175109833053758,0.0238437574886173,0.0837383177570094,0.1198753894081,0.086736959821072,0.0389839444045052,0.0262145538781053,0.0179151689432063,0.0110280373831776,0.00834890965732087,0.00665548366482946,0.00568096493330138,0.00526719386532471,0.0045339084591421,0.00393641664669702,0.00347312085629843,0.00322709481587986,0.00309289879383337,0.00241393082514578,0.00241073568176372,0.00246984583433182,0.00264398114865405,0.00235002795750459,0.00197779375349469,0.00178608515057113,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South East","25-29 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000258806613946801,0.0012668743509865,0.000383417205847112,0.0000734882977873632,0.000123013020209282,0.000154964454029875,0.000400990494448438,0.000266794472401949,0.00151290039140506,0.00211039220385015,0.00396357536544452,0.00622254173656043,0.0113251857177091,0.0104433261442607,0.0120249221183801,0.0103139228372873,0.0103426791277259,0.0103426791277259,0.0128093298186756,0.0164006709801102,0.0160779614985222,0.0149516734563464,0.0137247383976356,0.0151785286364726,0.0126959022286125,0.00648773863727135,0.00486300822749421,0.00702931544053039,0.0122597651569614,0.0151146257688314,0.0202524163271827,0.050079079798706,0.077248981548047,0.0693921239715632,0.0451889128524643,0.0396900710919402,0.0336049205208084,0.0220608674814282,0.0138908858535027,0.00986340762041697,0.00738717149932103,0.00661554437255372,0.00566339164470006,0.00487738637271348,0.00442527358415209,0.00399392922757409
"South East","18-24 years",0.000399338454409488,0.0011615977054364,0.000987044104295149,0.0018409753904538,0.0046715064478091,0.00840494426214686,0.00961426165710389,0.00880177115395,0.00825801784967544,0.0085405686428897,0.0102069904322023,0.0139542418408749,0.0115017009557752,0.0115958845535132,0.0154435984664399,0.0149312396947447,0.00966072556532135,0.00291717996727434,0.00214989759103473,0.00220389618707123,0.00254295713892834,0.0020230636794141,0.00646476214874227,0.0070637698303565,0.00919357492054044,0.0119198761297323,0.0353201049330857,0.0893124220630729,0.116962214796369,0.0971597994266103,0.0624525157694737,0.0324569235618479,0.019777299743695,0.0152125347066558,0.0110307829670847,0.00879298068482778,0.00864354270975001,0.00686158904054541,0.00583059259063915,0.00486489676849797,0.00402980220188694,0.00368822968742348,0.00277025355480292,0.00272378964658547,0.00273258011570769,0.00293727246812513,0.00262583870493786,0.00226040634571408,0.00204817930547759,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South East","18-24 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.0000929278164349122,0.00064044846461899,0.00014818219377459,0.0000238598447603153,0.0000577659399460265,0.000059021721249201,0.000169530475928556,0.000167018913322207,0.000700725967171365,0.0011666208306491,0.00201050586638236,0.00348353733500603,0.00653006277650735,0.00660666543600099,0.00828187769443576,0.00797546705646118,0.00769542782585327,0.0079842575255834,0.00997592667241815,0.0127072510068227,0.0124447927144592,0.0119098298793069,0.0110722237500895,0.0117867633115958,0.0107055356095625,0.00545888132489951,0.00418049595826788,0.00535967460194872,0.0100136001115134,0.00970091056702293,0.0126130674090846,0.024131093521801,0.0491362108306114,0.0782891737838072,0.0725489974469966,0.0651989094795163,0.0467514821358831,0.0345842170894254,0.0237606380373645,0.0147730112505447,0.010759534205599,0.00921241164008806,0.00795914189951991,0.00682391560145018,0.00600389041047723,0.00520898084556778
